"STATEFP","COUNTYFP","county","State_Name","Diocese","geometry"
"2","16","Aleutians West","Alaska","Anchorage-Juneau","MULTIPOLYGON (((-179.230233 51.283927, -178.990148 51.456826, -178.825637 51.367529, -179.073599 51.179041, -179.183815 51.183776, -179.230233 51.283927)), ((-178.431181 51.489119, -178.278961 51.541983, -178.187825 51.472632, -178.304339 51.421343, -178.431181 51.489119)), ((-179.141108 51.538034, -179.078278 51.643636, -178.948608 51.587304, -178.634301 51.666484, -178.421676 51.587283, -178.800193 51.485859, -178.950306 51.564802, -179.141108 51.538034)), ((-178.307052 51.858437, -178.228439 51.956872, -177.947003 51.971312, -177.811926 51.890772, -177.56776 51.897244, -177.542051 51.788268, -177.308894 51.836793, -177.206209 51.99311, -177.016896 51.965032, -176.970985 51.861107, -176.827006 52.009129, -176.60128 52.05656, -176.488479 52.026042, -176.452771 51.907931, -176.26931 51.918966, -176.285381 52.094083, -176.148375 52.171465, -175.549135 52.009879, -174.794704 52.150215, -174.494395 52.26533, -174.494712 52.366951, -174.157855 52.47302, -173.92292 52.378067, -173.990472 52.183143, -173.506303 52.213138, -172.819916 52.104974, -173.151261 51.947141, -173.243181 52.009403, -173.518598 51.971648, -174.049865 52.055238, -174.480891 51.952497, -175.348719 51.962585, -176.942789 51.537071, -177.074333 51.620907, -176.983683 51.833806, -177.126859 51.65337, -177.657686 51.598664, -177.783402 51.647859, -177.899354 51.540218, -178.189368 51.633673, -178.132047 51.757855, -178.307052 51.858437)), ((-175.609756 52.183004, -175.492047 52.237577, -175.403742 52.181994, -175.512361 52.107374, -175.609756 52.183004)), ((-177.551739 51.915525, -177.459546 51.982884, -177.33258 51.900771, -177.468963 51.839857, -177.551739 51.915525)), ((-178.957281 51.780799, -178.839363 51.888321, -178.646648 51.799395, -178.796186 51.693395, -178.957281 51.780799)), ((-175.224817 52.232965, -175.119803 52.28054, -175.036327 52.217628, -175.152541 52.162979, -175.224817 52.232965)), ((-172.720689 52.264364, -172.633239 52.387863, -172.448307 52.443099, -172.21053 52.327124, -172.510603 52.199946, -172.720689 52.264364)), ((-171.393296 52.480854, -171.179158 52.638661, -171.020108 52.596782, -171.206259 52.398891, -171.393296 52.480854)), ((-170.522709 57.193374, -170.15889 57.304372, -170.012357 57.254092, -170.399462 56.995772, -170.501985 57.033181, -170.414797 57.104734, -170.522709 57.193374)), ((-170.0505 57.186876, -169.939992 57.23894, -169.847694 57.184897, -169.968982 57.127984, -170.0505 57.186876)), ((-170.272992 52.748515, -170.116519 52.963131, -169.817745 52.937355, -169.883429 53.051452, -169.814087 53.126641, -169.580644 53.032165, -169.588613 52.800563, -169.65972 52.726226, -169.848754 52.76311, -170.173754 52.662888, -170.272992 52.748515)), ((-170.926037 52.558644, -170.680452 52.749586, -170.474706 52.6738, -170.536133 52.573847, -170.76383 52.489808, -170.926037 52.558644)), ((-169.326318 52.765376, -169.188212 52.85067, -169.23388 52.945895, -169.000092 52.982799, -168.819434 53.221677, -168.477602 53.378691, -168.476672 53.450596, -168.284012 53.571137, -168.080342 53.620491, -167.762306 53.568024, -167.695985 53.514609, -167.752427 53.421512, -167.23038 53.566734, -167.138205 53.709423, -167.230077 53.888252, -167.053993 54.008613, -166.336681 54.058577, -165.92267 53.845957, -166.724799 53.394204, -167.106758 53.366991, -167.592511 53.174046, -168.044049 53.244187, -168.333987 53.083187, -168.314844 52.982146, -168.402684 52.929253, -168.557114 52.95822, -169.228058 52.71461, -169.326318 52.765376)), ((-169.880238 56.602029, -169.829384 56.669816, -169.509265 56.667471, -169.377545 56.587729, -169.581263 56.483228, -169.880238 56.602029)), ((-168.135022 53.951464, -167.99359 53.990419, -167.953453 53.921158, -168.055327 53.876338, -168.135022 53.951464)), ((172.34934 52.922194, 172.623154 53.053152, 173.132208 53.043958, 173.580647 52.815485, 173.403376 52.777562, 173.361973 52.695756, 173.045781 52.74885, 172.901468 52.681603, 172.34934 52.922194)), ((173.773783 52.781588, 174.128629 52.801212, 174.237827 52.703262, 174.017984 52.671838, 173.773783 52.781588)), ((173.273404 52.410461, 173.608254 52.559873, 173.855587 52.52833, 173.747703 52.299968, 173.273404 52.410461)), ((175.765283 52.38732, 175.874777 52.439709, 176.064518 52.363376, 175.896612 52.281263, 175.765283 52.38732)), ((178.000402 52.033322, 178.162716 52.10665, 178.670207 51.944094, 178.502096 51.846941, 178.059675 51.948114, 178.000402 52.033322)), ((177.28016 52.127579, 177.38048 52.174528, 177.446563 52.114453, 177.345113 52.07209, 177.28016 52.127579)), ((177.111976 51.890542, 177.586706 52.189506, 177.764609 52.120971, 177.703157 52.007035, 177.874 51.956098, 177.41624 51.871217, 177.345315 51.757738, 177.111976 51.890542)), ((177.933898 51.872279, 178.034347 51.922606, 178.101277 51.862965, 177.997184 51.822029, 177.933898 51.872279)), ((178.123832 51.843984, 178.332176 51.870854, 178.496347 51.744522, 178.249881 51.724474, 178.123832 51.843984)), ((178.530624 51.624728, 178.607285 51.716523, 179.040169 51.640035, 179.578406 51.354344, 179.181053 51.30545, 178.530624 51.624728)), ((179.388742 51.941917, 179.429602 52.023583, 179.658381 52.07827, 179.859681 51.960366, 179.623212 51.818988, 179.388742 51.941917)))"
"2","150","Kodiak Island","Alaska","Anchorage-Juneau","MULTIPOLYGON (((-155.8368 55.800824, -155.6341 55.925471, -155.453119 55.883916, -155.528092 55.705848, -155.794349 55.729594, -155.8368 55.800824)), ((-156.897385 56.137705, -156.841994 56.27008, -156.707394 56.267426, -156.548042 56.038617, -156.793074 55.955792, -156.81717 56.104096, -156.897385 56.137705)), ((-152.466527 58.914995, -152.414022 58.992239, -152.145403 59.017887, -151.851641 58.917348, -152.017165 58.828518, -152.314622 58.819997, -152.466527 58.914995)), ((-156.751389 57.250097, -156.365729 57.539119, -155.938152 57.568027, -155.83164 57.611408, -155.911439 57.683628, -155.777955 57.683633, -155.703033 57.813681, -155.352115 57.885934, -155.29991 58.103695, -155.354766 58.190388, -154.482772 58.363789, -154.312355 58.464929, -154.312354 58.652751, -153.817076 58.65276, -153.817076 58.739446, -153.639027 58.73945, -153.639403 58.855029, -153.157768 58.881443, -153.186964 58.729345, -153.478776 58.641694, -153.468709 58.566502, -153.810656 58.515386, -154.133654 58.100141, -154.390744 57.999301, -154.940742 57.975071, -155.300397 57.642894, -155.639486 57.602267, -155.66796 57.508352, -156.167196 57.345852, -156.328023 57.053288, -156.328766 57.177849, -156.751385 57.177841, -156.751389 57.250097)), ((-154.933694 57.294678, -154.589023 57.612885, -154.240065 57.715467, -153.917133 57.916559, -153.480194 58.018844, -153.470198 58.108699, -152.545567 58.742446, -152.247712 58.680728, -152.065493 58.52676, -152.18205 58.451952, -151.704027 58.357336, -151.755183 58.303397, -151.706604 58.187821, -151.782174 58.12876, -152.474517 58.045427, -152.235584 57.949935, -152.255231 57.86627, -152.137954 57.829809, -152.034856 57.653319, -152.222437 57.475299, -152.186344 57.353181, -152.337676 57.32158, -152.415584 57.38447, -152.642719 57.235372, -152.835629 57.217365, -152.774367 57.160559, -152.834162 57.094425, -153.205548 56.953218, -153.449095 56.97081, -153.488701 56.863668, -153.99976 56.634951, -153.76494 56.588083, -153.91908 56.456987, -154.862939 56.383851, -154.893847 56.444724, -154.758106 56.559815, -154.217826 56.720467, -154.387719 56.895618, -154.608606 56.970275, -154.619782 57.16236, -154.933694 57.294678)))"
"2","70","Dillingham","Alaska","Anchorage-Juneau","MULTIPOLYGON (((-160.544058 58.687838, -160.416039 58.798445, -160.096265 58.705339, -160.301029 58.535758, -160.544058 58.687838)), ((-161.365049 58.739364, -161.364931 58.826021, -161.031441 58.839752, -161.031448 58.999393, -160.864703 58.999394, -160.812133 59.086077, -160.81214 59.259438, -160.475296 59.346122, -160.418647 59.606152, -160.248503 59.606154, -160.24851 59.779501, -160.017423 59.779504, -160.01743 59.952846, -159.845524 59.952848, -159.781906 60.212854, -159.608196 60.212856, -159.608204 60.386188, -159.434497 60.38619, -159.366215 60.646179, -159.015104 60.732843, -158.941926 60.906162, -157.877224 60.906172, -157.877208 60.819515, -157.69976 60.819515, -157.699775 60.906175, -157.522325 60.906178, -157.522332 60.992834, -157.208252 60.992847, -157.16742 60.906183, -156.000086 60.90619, -156.000145 59.692879, -156.165068 59.692877, -156.165066 59.606202, -156.505349 59.606199, -156.505345 59.519523, -156.675489 59.519521, -156.675483 59.432844, -156.769971 59.432843, -156.769965 59.346166, -157.106814 59.346162, -157.106808 59.259483, -157.275233 59.259482, -157.196292 58.846249, -157.999959 58.642168, -158.069822 58.490317, -158.213032 58.542604, -158.772683 58.354928, -159.07885 58.339257, -159.544685 58.778419, -159.939081 58.717906, -160.089153 58.806303, -160.273449 58.788731, -160.343087 58.880542, -160.608715 58.843621, -160.801773 58.551428, -161.095794 58.490027, -161.233978 58.643453, -161.34184 58.607091, -161.198183 58.739337, -161.365049 58.739364)), ((-160.09759 58.599914, -160.004645 58.665602, -159.862579 58.585676, -160.008535 58.534684, -160.09759 58.599914)))"
"2","20","Anchorage","Alaska","Anchorage-Juneau","POLYGON ((-150.435826 61.166293, -149.987495 61.224064, -149.748369 61.397371, -149.35944 61.484025, -148.462471 61.426267, -148.472065 60.84852, -148.738363 60.848546, -148.745618 60.733007, -149.037741 60.732987, -149.063742 60.87742, -150.435826 61.166293))"
"2","110","Juneau","Alaska","Anchorage-Juneau","POLYGON ((-135.218804 58.974963, -134.313731 58.962219, -134.258074 58.861036, -133.840507 58.729444, -133.377303 58.430548, -133.461504 58.387723, -133.172311 58.153676, -133.699985 57.791671, -134.17699 58.15832, -134.697766 58.032036, -134.784681 58.096599, -134.694836 58.276522, -135.070856 58.500145, -135.218804 58.974963))"
"2","105","Hoonah-Angoon","Alaska","Anchorage-Juneau","MULTIPOLYGON (((-135.927123 59.4041, -135.870668 59.402581, -135.855631 59.385612, -135.927123 59.4041)), ((-133.696701 57.792724, -133.738611 57.186348, -133.658222 57.162493, -134.063145 57.156286, -134.569289 56.863052, -134.6772 56.999, -134.701141 57.454613, -134.8362 57.7877, -135.238129 57.761711, -135.901964 58.001343, -136.024328 57.838795, -136.616659 57.869218, -136.678891 58.036293, -136.515428 58.180583, -136.814412 58.18879, -137.0145 58.344311, -137.72061 58.570857, -138.02161 58.790023, -137.447383 58.909513, -136.826633 59.158389, -136.581521 59.164909, -136.488402 59.25929, -135.89905 59.17906, -135.566059 58.962806, -135.605493 58.903989, -135.532009 58.869238, -135.682352 58.854298, -135.755454 58.745199, -135.405223 58.620593, -135.316732 58.504393, -135.50702 58.499604, -135.449687 58.317073, -135.25002 58.1667, -135.000432 58.118064, -135.07045 58.499897, -134.694836 58.276522, -134.784681 58.096599, -134.697766 58.032036, -134.17699 58.15832, -133.696701 57.792724)), ((-133.696701 57.792724, -133.176937 58.150567, -132.650196 57.590916, -132.88826 57.606077, -132.840996 57.663106, -132.950878 57.745755, -133.696701 57.792724)))"
"2","275","Wrangell","Alaska","Anchorage-Juneau","POLYGON ((-133.168909 56.355205, -132.601419 56.536938, -132.518274 56.586213, -132.573482 56.720596, -132.160186 56.903305, -131.872876 56.805995, -131.835327 56.599203, -131.581067 56.612232, -131.087349 56.406005, -131.109596 56.348975, -130.997899 56.27662, -131.435008 56.141813, -131.371856 56.013252, -131.651202 56.103895, -131.829365 56.056465, -132.007693 55.869737, -131.935635 55.798431, -131.962744 55.700757, -132.199749 55.633834, -132.355864 55.795781, -133.007727 56.134873, -133.168909 56.355205))"
"2","195","Petersburg","Alaska","Anchorage-Juneau","POLYGON ((-133.738611 57.186348, -133.696701 57.792724, -133.493048 57.824726, -132.89744 57.729181, -132.819164 57.57738, -132.652456 57.607357, -132.247921 57.211253, -132.368983 57.091513, -132.045191 57.045059, -132.115935 56.89034, -132.573482 56.720596, -132.518274 56.586213, -133.169079 56.355093, -133.417461 56.394606, -133.426612 56.617832, -133.512298 56.68525, -133.445792 56.705627, -133.579464 56.757375, -133.490424 56.753281, -133.501473 56.881188, -133.252874 56.932079, -133.324999 57.063611, -133.738611 57.186348))"
"51","107","Loudoun","Virginia","Arlington","POLYGON ((-77.328318 39.057678, -77.547167 38.846221, -77.637224 38.941648, -77.962203 39.013733, -77.676061 39.324492, -77.459172 39.227372, -77.52768 39.144658, -77.461473 39.075426, -77.328318 39.057678))"
"51","153","Prince William","Virginia","Arlington","MULTIPOLYGON (((-77.443031 38.803617, -77.220952 38.648068, -77.3084 38.500921, -77.532822 38.557224, -77.715667 38.843224, -77.637298 38.941672, -77.493972 38.798153, -77.443031 38.803617), (-77.526661 38.733201, -77.471242 38.727608, -77.422013 38.776644, -77.495453 38.770649, -77.526661 38.733201)), ((-77.481383 38.751339, -77.478105 38.752669, -77.475368 38.752113, -77.481383 38.751339)))"
"51","137","Orange","Virginia","Arlington","POLYGON ((-77.714955 38.335898, -77.953639 38.118501, -78.368984 38.184146, -77.892057 38.388944, -77.714955 38.335898))"
"51","630","Fredericksburg","Virginia","Arlington","POLYGON ((-77.512009 38.279871, -77.46765 38.318931, -77.450232 38.274815, -77.512009 38.279871))"
"51","133","Northumberland","Virginia","Arlington","POLYGON ((-76.236572 37.890146, -76.175687 37.671626, -76.308367 37.669773, -76.63423 37.96663, -76.516369 38.034724, -76.236572 37.890146))"
"51","61","Fauquier","Virginia","Arlington","POLYGON ((-77.628989 38.430343, -77.755075 38.429398, -77.891865 38.681084, -78.130574 38.864865, -77.981295 39.002408, -77.655169 38.942656, -77.715715 38.832136, -77.531328 38.55655, -77.628989 38.430343))"
"51","103","Lancaster","Virginia","Arlington","POLYGON ((-76.376131 37.713204, -76.175687 37.671626, -76.151711 37.585968, -76.526286 37.629893, -76.668182 37.778386, -76.429636 37.829043, -76.376131 37.713204))"
"51","187","Warren","Virginia","Arlington","POLYGON ((-78.004313 38.979438, -78.252959 38.757042, -78.394704 38.82279, -78.333167 39.000528, -78.151614 39.036629, -78.004313 38.979438))"
"51","179","Stafford","Virginia","Arlington","POLYGON ((-77.448139 38.58117, -77.295519 38.509844, -77.326893 38.244443, -77.633065 38.393737, -77.632345 38.469615, -77.448139 38.58117))"
"51","113","Madison","Virginia","Arlington","POLYGON ((-78.338176 38.627312, -78.096002 38.301847, -78.252435 38.234297, -78.428234 38.364437, -78.442767 38.527775, -78.338176 38.627312))"
"51","840","Winchester","Virginia","Arlington","POLYGON ((-78.183183 39.131027, -78.187794 39.20487, -78.136725 39.184371, -78.183183 39.131027))"
"51","159","Richmond","Virginia","Arlington","POLYGON ((-76.876889 38.124444, -76.507828 37.838814, -76.668182 37.778386, -76.939407 38.085067, -76.876889 38.124444))"
"51","59","Fairfax","Virginia","Arlington","MULTIPOLYGON (((-77.19499 38.898548, -77.041362 38.785415, -77.043344 38.71844, -77.227336 38.60457, -77.537026 38.842569, -77.328318 39.057678, -77.119792 38.934374, -77.19499 38.898548), (-77.27052 38.840902, -77.292487 38.871692, -77.334852 38.853737, -77.318689 38.834651, -77.27052 38.840902)), ((-77.308765 38.84284, -77.314988 38.845457, -77.306605 38.846259, -77.308765 38.84284)))"
"51","177","Spotsylvania","Virginia","Arlington","POLYGON ((-77.370297 38.246576, -77.642518 37.990688, -77.953639 38.118501, -77.647664 38.377779, -77.370297 38.246576))"
"51","47","Culpeper","Virginia","Arlington","POLYGON ((-77.61891 38.375127, -78.104952 38.311879, -78.095826 38.403972, -78.231803 38.532539, -77.927655 38.699018, -77.755279 38.4296, -77.61891 38.375127))"
"51","43","Clarke","Virginia","Arlington","POLYGON ((-77.828299 39.132426, -78.004313 38.979438, -78.151696 39.036666, -78.033191 39.264612, -77.828299 39.132426))"
"51","69","Frederick","Virginia","Arlington","POLYGON ((-78.033191 39.264612, -78.163871 39.017928, -78.31408 39.007994, -78.339933 39.10285, -78.544182 39.056559, -78.403697 39.167451, -78.347087 39.466012, -78.033191 39.264612), (-78.183145 39.131065, -78.136725 39.184371, -78.159931 39.203099, -78.197975 39.189551, -78.183145 39.131065))"
"51","193","Westmoreland","Virginia","Arlington","POLYGON ((-76.99767 38.278046, -76.60543 38.148933, -76.516369 38.034724, -76.639254 37.965559, -76.876889 38.124444, -77.031294 38.091033, -77.06472 38.166509, -76.99767 38.278046))"
"51","171","Shenandoah","Virginia","Arlington","POLYGON ((-78.33437 38.88144, -78.641769 38.604719, -78.869615 38.762786, -78.544182 39.056559, -78.336053 39.101801, -78.33437 38.88144))"
"51","99","King George","Virginia","Arlington","POLYGON ((-77.011506 38.374561, -77.073796 38.141331, -77.345108 38.261369, -77.320271 38.346321, -77.011506 38.374561))"
"51","13","Arlington","Virginia","Arlington","POLYGON ((-77.172276 38.893245, -77.119792 38.934374, -77.034212 38.840869, -77.087805 38.827357, -77.172276 38.893245))"
"51","139","Page","Virginia","Arlington","POLYGON ((-78.284805 38.759315, -78.48574 38.421579, -78.691362 38.510637, -78.54894 38.738542, -78.394704 38.82279, -78.284805 38.759315))"
"51","510","Alexandria","Virginia","Arlington","POLYGON ((-77.04025 38.785216, -77.124642 38.841376, -77.037755 38.830138, -77.04025 38.785216))"
"51","685","Manassas Park","Virginia","Arlington","POLYGON ((-77.441217 38.749627, -77.440174 38.783422, -77.420581 38.762287, -77.441217 38.749627))"
"51","157","Rappahannock","Virginia","Arlington","POLYGON ((-77.935355 38.69584, -78.170405 38.522735, -78.338176 38.627312, -78.318775 38.737866, -78.123549 38.865485, -77.935355 38.69584))"
"51","610","Falls Church","Virginia","Arlington","POLYGON ((-77.189754 38.878136, -77.172276 38.893245, -77.149789 38.873362, -77.189754 38.878136))"
"51","683","Manassas","Virginia","Arlington","POLYGON ((-77.506239 38.706106, -77.475584 38.781112, -77.447707 38.760856, -77.506239 38.706106), (-77.481008 38.756103, -77.478121 38.750461, -77.475368 38.752113, -77.481008 38.756103))"
"51","600","Fairfax","Virginia","Arlington","POLYGON ((-77.303067 38.832822, -77.292487 38.871692, -77.268882 38.862695, -77.303067 38.832822), (-77.316477 38.846146, -77.308765 38.84284, -77.306605 38.846259, -77.316477 38.846146))"
"13","137","Habersham","Georgia","Atlanta","POLYGON ((-83.365044 34.675308, -83.45977 34.481142, -83.615218 34.431712, -83.681596 34.800882, -83.601566 34.826615, -83.365044 34.675308))"
"13","85","Dawson","Georgia","Atlanta","POLYGON ((-84.196754 34.617924, -83.957077 34.334011, -84.258075 34.335156, -84.346389 34.566539, -84.196754 34.617924))"
